colpushtext_image,colpushtext_image/_alt,link,link/_text,link/_title,colpushtext_link,colpushtext_link/_text,colpushtext_link/_title,jobtitletext_link,jobtitletext_link/_text,jobtitletext_link/_title,jobtitletext_link_prices,name_value,jobinfotext_value_1,label,jobinfotext_value_2,views_value,viewnumber_value,viewnumber_value_numbers,textgraycol_descriptions,whatdowe_label,whatdowe_descriptions,whatdowe_descriptions_prices,"_PAGE_NUMBER"
"http://images.vietnamworks.com/pictureofcompany/dd/8813834.png","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/senior-php-developer-93-590982-jd","","","http://www.vietnamworks.com/senior-php-developer-93-590982-jd","Senior PHP Developer","","","Lampart Co., LTD.","Ho Chi Minh","|","Team Leader/Supervisor","Posted: 19/08/2015","Views: 707","707","Coaching Junior Team Members; Design Architecture Software; Analyse Requirements","What do we offer?","Half-yearly bonus review; Company trip 1 per year; Friendly working environment, with dynamic, young and friendly teamates","","1"
"http://images.vietnamworks.com/pictureofcompany/30/8474819.jpg","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/net-software-engineer-with-experience-in-business-intelligence-and-data-warehouse-590810-jd","","","http://www.vietnamworks.com/net-software-engineer-with-experience-in-business-intelligence-and-data-warehouse-590810-jd",".NET Software Engineer With Experience In Business Intelligence And Data Warehouse","","","ASWIG Solutions","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 19/08/2015","Views: 1084","1084",".NET Developer, Ssrs, Ssis, Ssas; Business Intelligence; Data Warehouse","What do we offer?","13th and 14th month salary; 20 days annual leave + 10 days sick leave; Overseas travel opportunities (company trip, business trip, working onsite, etc...)","","1"
"http://images.vietnamworks.com/pictureofcompany/26/10181649.png","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/5-senior-dynamic-ax-engineers-1-592699-jd","","","http://www.vietnamworks.com/5-senior-dynamic-ax-engineers-1-592699-jd","5 Senior Dynamic AX Engineers","","","TMA Solutions","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 25/08/2015","Views: 703","703","MS Dynamic 2012; SQL; .Net","What do we offer?","Competitive salary and attractive benefit package (bonus, gift, loan fund, team building fund ...); Total Health Care Insurance; Many training opportunities in Vietnam and Oversea","","1"
"http://images.vietnamworks.com/pictureofcompany/fd/7439935.jpg","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/marketing-online-google-adwords-seo-fb-592595-jd","","","http://www.vietnamworks.com/marketing-online-google-adwords-seo-fb-592595-jd","Marketing Online ( Google Adwords, Seo, Fb… )","","","Công Ty Cổ Phần Truyền Thông Quả Chanh","Ha Noi","|","Experienced (Non-Manager)","Posted: 25/08/2015","Views: 796","796","Có Kinh Nghiệm Làm Truyền Thông Trên Nền Tảng Facebook, Google Network, Wap, App; Thành Thạo Vi Tính, Microsoft Office, Internet; Có Kinh Nghiệm Về Truyền Thông","What do we offer?","Có cơ hội được đào tạo nâng cao nghiệp vụ thường xuyên; Được cung cấp các trang thiết bị phục vụ công việc","","1"
"http://images.vietnamworks.com/pictureofcompany/fd/7439935.jpg","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/nhan-vien-lap-trinh-mobile-ios-developer-luong-hap-dan-592589-jd","","","http://www.vietnamworks.com/nhan-vien-lap-trinh-mobile-ios-developer-luong-hap-dan-592589-jd","Nhân Viên Lập Trình Mobile / IOS Developer( Lương Hấp Dẫn )","","","Công Ty Cổ Phần Truyền Thông Quả Chanh","Ha Noi","|","Experienced (Non-Manager)","Posted: 25/08/2015","Views: 639","639","Có Kiến Thức Cơ Bản Về Lập Trình, Thuật Toán, Thiết Kế Hệ Thống; Có Kiến Thức Tốt, Hiểu Sâu Về C/c++/objective-c Hoặc Swift; Có Kinh Nghiệm Về Truyền Thông","What do we offer?","Có cơ hội được đào tạo nâng cao nghiệp vụ thường xuyên; Được cung cấp các trang thiết bị phục vụ công việc; Lương cạnh tranh","","1"
"http://images.vietnamworks.com/pictureofcompany/1c/10119738.jpg","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/nhan-vien-he-thong-cong-nghe-thong-tin-592389-jd","","","http://www.vietnamworks.com/nhan-vien-he-thong-cong-nghe-thong-tin-592389-jd","Nhân Viên Hệ Thống - Công Nghệ Thông Tin","","","Công Ty Thương Mại Và Xuất Nhập Khẩu Viettel","Ha Noi","|","Experienced (Non-Manager)","Posted: 24/08/2015","Views: 1217","1217","Lập Trình Cơ Bản SQL; Thành Thạo Việc Cài Đặt, Cấu Hình Với Hđh Windows/ Linux; Điện Tử Viễn Thông - Công Nghệ Thông Tin","What do we offer?","Chế độ lương, thưởng tốt, chính sách đãi ngộ hấp dẫn; Môi trường làm việc chuyên nghiệp, sáng tạo, cạnh tranh, phát triển, năng động; Có nhiều cơ hội thăng tiến và phát triển nghề nghiệp","","1"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/senior-php-developer-95-592214-jd","Hellopay","","http://www.vietnamworks.com/senior-php-developer-95-592214-jd","Senior PHP Developer","","","Hellopay","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 24/08/2015","Views: 494","494","Phalcon; Zend; PHP","What do we offer?","- Competitive benefit package- International & dynamic working environment","","1"
"http://images.vietnamworks.com/pictureofcompany/1f/10201894.jpg","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/ky-su-cau-noi-bse-lam-viec-tai-nhat-2-590262-jd","","","http://www.vietnamworks.com/ky-su-cau-noi-bse-lam-viec-tai-nhat-2-590262-jd","Kỹ Sư Cầu Nối (bse ) Làm Việc Tại Nhật","","","Evolable Asia","International","|","Experienced (Non-Manager)","Posted: 17/08/2015","Views: 930","930","- PHP; BSE Onsite","What do we offer?","Sport activities: Football, swimming, etc. (Company sponsor)","","1"
"http://images.vietnamworks.com/pictureofcompany/78/7912101.png","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/internal-it-manager-572022-jd","","","http://www.vietnamworks.com/internal-it-manager-572022-jd","Internal IT Manager","","","Niteco (vietnam) Co., Ltd","Ha Noi","|","Team Leader/Supervisor","Posted: 01/09/2015","Views: 201","201","English - Advanced Level; IT Security & Policy; IT Management; Unix, Linux, Solaris, Mac OS X Adm","What do we offer?","Attractive salary package + 13th month salary; Premium healthcare package. We call it NITECO - AON; On-site opportunities in Sweden, UK, Australia, etc; Summer vacation abroad","","1"
"http://images.vietnamworks.com/pictureofcompany/28/10193315.jpg","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/technical-expert-1-588792-jd","","","http://www.vietnamworks.com/technical-expert-1-588792-jd","Technical Expert","","","Jonckers Co., Ltd","Ha Noi","|","Manager","Posted: 12/08/2015","Views: 1375","1375","Engineering (sw, Ua) Presentation; Localization; DTP ; Graphic Design, Cat Tools; Mt/mtpe Processes and Technologies (smt, Rbmt); IT - Software","What do we offer?","13th and 14th salary; Health care insurance for staff; 1 legal holiday for each year working , maximum 25 days","","1"
"http://images.vietnamworks.com/pictureofcompany/49/10197315.jpg","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/10-net-developers-enjoy-cultural-diversity-of-singapore-malaysia-us-588753-jd","","","http://www.vietnamworks.com/10-net-developers-enjoy-cultural-diversity-of-singapore-malaysia-us-588753-jd","10 .NET Developers – Enjoy Cultural Diversity Of Singapore, Malaysia & US","","","Công Ty TNHH Phần Mềm FPT","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 12/08/2015","Views: 1930","1930","ASP.NET MVC; .Net; English","What do we offer?","Working in international environment with people from around the world; FPT Care; Company shuttle buses","","1"
"http://images.vietnamworks.com/pictureofcompany/67/10144353.jpg","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/technical-recruiter-3-594251-jd","","","http://www.vietnamworks.com/technical-recruiter-3-594251-jd","Technical Recruiter","","","Misfit Wearables Corporation","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 31/08/2015","Views: 373","373","Strong Communication; Technical Recruiting","What do we offer?","Personal and professional development opportunities: 1-2 month(s) training at Silicon Valley (US).; Plenty of food, all the time; Subsidies for: cell phone, health/fitness, health insurance","","1"
"http://images.vietnamworks.com/pictureofcompany/bd/9158591.png","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/system-engineer-noc-594214-jd","","","http://www.vietnamworks.com/system-engineer-noc-594214-jd","System Engineer (NOC)","","","Lazada Tech Hub","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 31/08/2015","Views: 433","433","No SQL; Linux/ Unix","What do we offer?","- Competitive benefit package- International & dynamic working environment","","1"
"http://images.vietnamworks.com/pictureofcompany/9a/9472388.jpg","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/software-programmer-business-application-embedded-software-588516-jd","","","http://www.vietnamworks.com/software-programmer-business-application-embedded-software-588516-jd","Software Programmer ( Business Application / Embedded Software)","","","NTT Data Vietnam Co., Ltd","Ha Noi, Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 11/08/2015","Views: 1872","1872","Japanese Speaking; Java Based Software Solutions; System Project Management","What do we offer?","Bonus twice per year; AON insurance 24hrs for employee & family (for spouse & children); 16 day annual leaves","","1"
"http://images.vietnamworks.com/pictureofcompany/9a/9472388.jpg","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/project-manager-truong-phong-quan-ly-du-an-japanese-speaking-03-posts-in-hcmc-1-588286-jd","","","http://www.vietnamworks.com/project-manager-truong-phong-quan-ly-du-an-japanese-speaking-03-posts-in-hcmc-1-588286-jd","Project Manager/ Trưởng Phòng Quản Lý Dự Án - Japanese Speaking (03 Posts In HCMC)","","","NTT Data Vietnam Co., Ltd","Ho Chi Minh","|","Manager","Posted: 11/08/2015","Views: 1861","1861","Japanese Speaking; Java Based Software Solutions; System Project Management","What do we offer?","Bonus twice per year; AON insurance 24hrs for employee & family (for spouse & children); 16 day annual leaves","","1"
"http://images.vietnamworks.com/pictureofcompany/9a/9472388.jpg","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/system-analyst-phan-tich-he-thong-hanoi-02-positions-and-hochiminh-03-positions-2-573784-jd","","","http://www.vietnamworks.com/system-analyst-phan-tich-he-thong-hanoi-02-positions-and-hochiminh-03-positions-2-573784-jd","System Analyst/ Phân Tích Hệ Thống ( Hanoi:02 Positions and Hochiminh: 03 Positions)","","","NTT Data Vietnam Co., Ltd","Ha Noi, Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 11/08/2015","Views: 2178","2178","Jquery, CSS, Struts, Jstl, Spring, Hibernate, Mybatis; Business Rule Management System; Web Application Development and Design","What do we offer?","Bonus two times per year based on personal performance and business achievements; Beside mandatory insurance, AON insurance for employee and family (spouse and kids) is included; Take annual leave 16 days per year","","1"
"http://images.vietnamworks.com/pictureofcompany/bd/7760629.jpg","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/senior-smartphone-developer-onsite-nhat-ban-594096-jd","","","http://www.vietnamworks.com/senior-smartphone-developer-onsite-nhat-ban-594096-jd","Senior Smartphone Developer (onsite Nhật Bản)","","","Atmarkcafe Việt Nam(ACV)","Ha Noi","|","Experienced (Non-Manager)","Posted: 31/08/2015","Views: 218","218","Unity, C#; C++, 3d, Directx","What do we offer?","Lương hấp dẫn $800-$1500 tại VN","800; -1500","1"
"http://images.vietnamworks.com/pictureofcompany/ce/10222098.png","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/junior-it-officer-594027-jd","","","http://www.vietnamworks.com/junior-it-officer-594027-jd","Junior IT Officer","","","Hellopay","Ho Chi Minh","|","New Grad/Entry Level/Internship","Posted: 31/08/2015","Views: 610","610","Helpdesk; IT Technical Support; IT Network & System Management/monitor","What do we offer?","13th month salary, annual salary review;; Premium healthcare package; 15 days full paid leave per year + 10 days sick leave","","1"
"http://images.vietnamworks.com/pictureofcompany/df/10124630.png","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/c-c-plus-plus-software-developer-for-middleware-development-and-maintenance-591748-jd","","","http://www.vietnamworks.com/c-c-plus-plus-software-developer-for-middleware-development-and-maintenance-591748-jd","C/C++ Software Developer for Middleware Development and Maintenance","","","DEK Technologies","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 21/08/2015","Views: 1068","1068","- Java, Python; Linux; C Language, C++","What do we offer?","13th payment; Healthcare, dental; 12 days of annual leave","","1"
"http://images.vietnamworks.com/pictureofcompany/99/348019.jpg","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/software-developer-tuyen-gap-luong-hap-dan-2-591720-jd","","","http://www.vietnamworks.com/software-developer-tuyen-gap-luong-hap-dan-2-591720-jd","Software Developer - Tuyển Gấp - Lương Hấp Dẫn","","","BIP Systems Vietnam Co., Ltd","Ha Noi","|","Experienced (Non-Manager)","Posted: 21/08/2015","Views: 1038","1038","Kinh Nghiệm Làm Việc Với PHP + Cakeframework; Kinh Nghiệm Làm Việc Với Java + Junit + Framework; Kinh Nghiệm Về Phát Triển, Thiết Kế, Coding, Làm Unit Test Hoặc Integrating Test","What do we offer?","Competitive Remuneration Package; Annual health care & extra insurance during working hours; Chance to go abroad (on-site trip to Japan as job required)","","1"
"http://images.vietnamworks.com/pictureofcompany/81/10220163.png","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/650-1200-lap-trinh-ios-1-589733-jd","","","http://www.vietnamworks.com/650-1200-lap-trinh-ios-1-589733-jd","[$650-1200] Lập Trình iOS","","650","Công Ty TNHH Briswell Việt Nam","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 14/08/2015","Views: 1081","1081","Process Design; iOS Developer","What do we offer?","Thu nhập hấp dẫn; Được hưởng chế độ BHXH, BHYT, BHTN theo quy định của luật lao động Việt Nam.; Hỗ trợ toàn bộ thiết bị, máy móc phục vụ cho nhu cầu công việc","","1"
"http://images.vietnamworks.com/pictureofcompany/ce/10222098.png","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/senior-qa-automation-engineer-2-593870-jd","","","http://www.vietnamworks.com/senior-qa-automation-engineer-2-593870-jd","(Senior) QA Automation Engineer","","","Hellopay","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 28/08/2015","Views: 288","288","Ruby; Automation Tester; QA Best Practices and Testing Methodologies","What do we offer?","13th month salary, annual salary review;; Premium healthcare package; 15 days full paid leave per year + 10 days sick leave","","1"
"http://images.vietnamworks.com/pictureofcompany/ce/10222098.png","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/senior-front-end-developer-50-593730-jd","","","http://www.vietnamworks.com/senior-front-end-developer-50-593730-jd","(Senior) Front-end Developer","","","Hellopay","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 28/08/2015","Views: 312","312","Front-end; English - Advanced Level; Java Script, CSS, HTML5","What do we offer?","13th month salary, annual salary review;; Premium healthcare package; 15 days full paid leave per year + 10 days sick leave","","1"
"http://images.vietnamworks.com/pictureofcompany/d0/10178809.jpg","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/giam-doc-kinh-doanh-dich-vu-1-593735-jd","","","http://www.vietnamworks.com/giam-doc-kinh-doanh-dich-vu-1-593735-jd","Giám Đốc Kinh Doanh Dịch Vụ","","","Công Ty TNHH Sản Xuất Và Thương Mại CMC","Ha Noi","|","Director","Posted: 28/08/2015","Views: 319","319","Bán Hàng; Kinh Doanh Dịch Vụ; Dịch Vụ Bảo Hành","What do we offer?","Thưởng theo kết quả công việc, ngày lễ tết; Đào tạo nâng cao trình độ, kiến thức chuyên môn; Du lịch, nghỉ mát hàng năm","","1"
"http://images.vietnamworks.com/pictureofcompany/e7/8235999.png","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/03-lap-trinh-vien-c-java-500-1000-1-589612-jd","","","http://www.vietnamworks.com/03-lap-trinh-vien-c-java-500-1000-1-589612-jd","03 Lập Trình Viên C / JAVA (500$-1000$)","","500; -1000","Công Ty Cổ Phần Thông Minh MK","Ha Noi","|","Experienced (Non-Manager)","Posted: 14/08/2015","Views: 1607","1607","Tester; Lập Trình Viên - IT Software; Developer","What do we offer?","Thưởng theo dự án, các dịp lễ Tết, thưởng thành tích xuất sắc.; Chương trình bảo hiểm sức khỏe AON cho cá nhân; Cơ hội được đào tạo bởi các chuyên gia lập trình nội bộ và bên ngoài.","","1"
"http://images.vietnamworks.com/pictureofcompany/7d/10161605.png","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/ky-su-cong-nghe-thong-tin-21-591312-jd","","","http://www.vietnamworks.com/ky-su-cong-nghe-thong-tin-21-591312-jd","Kỹ Sư Công Nghệ Thông Tin","","","Công Ty Cổ Phần Đầu Tư Và Phát Triển Công Nghệ Quốc Gia ADG","Ha Noi","|","Team Leader/Supervisor","Posted: 20/08/2015","Views: 1017","1017","Cctv và Hệ Thống Cá; Tự Động Hóa; Viễn Thông CNTT","What do we offer?","- Môi trường làm việc chuyên nghiệp, năng động với nhiều cơ hội học hỏi thăng tiến.; - Đầy đủ các chế độ,quyền lợi theo luật định (BHXH, y tế...); - Chi phí hỗ trợ (điện thoại, xăng xe..) tùy theo tính chất công việc yêu cầu.","","1"
"http://images.vietnamworks.com/pictureofcompany/49/10197315.jpg","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/13-talent-mobile-developers-onsite-us-591291-jd","","","http://www.vietnamworks.com/13-talent-mobile-developers-onsite-us-591291-jd","13 Talent Mobile Developers Onsite US","","","Công Ty TNHH Phần Mềm FPT","Da Nang, Ha Noi, Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 20/08/2015","Views: 1626","1626","Mobile; iOS; Android Sdk","What do we offer?","Working in international environment with people from around the world; FPT Care; Onsite US","","1"
"","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/bien-phien-dich-vien-tieng-nhat-japnaese-translator-interpreter-573732-jd","Công Ty TNHH Seiwa Kaiun Vietnam","","http://www.vietnamworks.com/bien-phien-dich-vien-tieng-nhat-japnaese-translator-interpreter-573732-jd","Biên Phiên Dịch Viên Tiếng Nhật (japnaese Translator/interpreter)","","","Công Ty TNHH Seiwa Kaiun Vietnam","Binh Duong, Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 13/08/2015","Views: 2226","2226","Phiên Dịch Kỹ Thuật; Phiên Dịch; Tiếng Nhật","What do we offer?","Lương hấp dẫn dựa trên năng lực; Môi trường làm việc thân thiện, chuyên nghiệp; Các chế độ phúc lợi, Bảo hiểm theo Luật Lao động và chế độ phúc lợi khác theo quy định của công ty","","1"
"http://images.vietnamworks.com/pictureofcompany/2f/7119402.png","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/urgent-ios-developer-salary-500-usd-1200-usd-565055-jd","","","http://www.vietnamworks.com/urgent-ios-developer-salary-500-usd-1200-usd-565055-jd","[ Urgent] iOS Developer Salary 500 USD - 1200 USD","","500; -1200","Universal IT Solutions","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 20/08/2015","Views: 761","761","Push Notification, Google Map Api; Afnetwoking, Cocoapod, Restkit; IOS / Android/ Windows Phone","What do we offer?","Bonus per successful project, monthly outing party, performance review 2 times per year; 13th salary plus bonus based on your performance; 12 annual paid leave days","","1"
"http://images.vietnamworks.com/pictureofcompany/49/10197315.jpg","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/dao-tao-co-luong-100-freshers-java-android-ios-c-593440-jd","","","http://www.vietnamworks.com/dao-tao-co-luong-100-freshers-java-android-ios-c-593440-jd","Đào Tạo Có Lương 100 Freshers (java, Android, iOS, C,...)","","","Công Ty TNHH Phần Mềm FPT","Ha Noi","|","Experienced (Non-Manager)","Posted: 27/08/2015","Views: 1092","1092","C, Embedded, IOS; Android; Java","What do we offer?","Mức lương cạnh tranh; Tham gia vào dự án lớn, nhiều tiềm năng phát triển của FPT Software; Có cơ hội đi onsite ngắn hạn và dài hạn tại nước ngoài sau khi kết thúc khóa học và tham gia vào dự","","1"
"http://images.vietnamworks.com/pictureofcompany/0a/10136658.png","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/only-now-junior-software-quality-engineer-for-6-months-593240-jd","","","http://www.vietnamworks.com/only-now-junior-software-quality-engineer-for-6-months-593240-jd","[only Now!] Junior Software Quality Engineer for 6 Months","","","Công Ty TNHH Septeni Technology","Ha Noi","|","Experienced (Non-Manager)","Posted: 27/08/2015","Views: 572","572","Should Be Familiar With Executing Functional Test, Integration Test and Related Jobs; Experience In Writing Test Specifications, Test Matrix, Test Case and Related Jobs; At Least 1 Years Of Experiences As Software Quality Engineer And/or Quality Assurance Lead","What do we offer?","Competitive Salary with review every 6 months; Chance to work on-site in Tokyo; Company trip, football team,...","","1"
"http://images.vietnamworks.com/pictureofcompany/17/10218774.jpg","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/drupal-symfony-technical-lead-php-developer-590791-jd","","","http://www.vietnamworks.com/drupal-symfony-technical-lead-php-developer-590791-jd","Drupal/symfony Technical Lead PHP Developer","","","8BIT Rockstars","Ho Chi Minh","|","Team Leader/Supervisor","Posted: 19/08/2015","Views: 754","754","Agile; Symfony; Drupal","What do we offer?","Attractive, competitive salary and incentives; Extra Health and Accident Insurance where employees can benefit international healthcare standard tr; Year end bonus (13rd month salary and so much more based how much you rock!);","","1"
"http://images.vietnamworks.com/pictureofcompany/da/10186505.png","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/senior-java-web-developer-9-590746-jd","","","http://www.vietnamworks.com/senior-java-web-developer-9-590746-jd","Senior JAVA Web Developer","","","Sunpower Vietnam Technologies Services Company Limited","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 19/08/2015","Views: 899","899","Angula Js, Bootstrap; Java Script, CSS, HTML5; Java EE","What do we offer?","Bonus, Training, Team Activities; 13th Month Salary, Company Events; Unlimited Snacks","","1"
"http://images.vietnamworks.com/pictureofcompany/92/10203749.jpg","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/3d-graphic-designer-1-590729-jd","","","http://www.vietnamworks.com/3d-graphic-designer-1-590729-jd","3D GRAPHIC Designer","","","Grateful Days","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 19/08/2015","Views: 1123","1123","Can Use 3ds Max; Can Use Pen Table; Experience","What do we offer?","thưởng lương tháng 13.; Phúc lợi đầy đủ theo quy định của pháp luật; Hưởng phép năm 12 ngày theo quy định của pháp luật","","1"
"http://images.vietnamworks.com/pictureofcompany/cd/10217787.png","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/senior-net-developer-competitive-salary-1000-usd-to-2000-usd-2-588936-jd","","","http://www.vietnamworks.com/senior-net-developer-competitive-salary-1000-usd-to-2000-usd-2-588936-jd","Senior .NET Developer - Competitive Salary 1000 USD To 2000 USD","","1000; 2000","Grapecity Viet Nam","Ha Noi","|","Experienced (Non-Manager)","Posted: 12/08/2015","Views: 1071","1071","Oop, Design, Test, Resolve Problem Skill; 2 Year Experience; C / C++ / C#.","What do we offer?","Attractive Salary; Full insurance code; Many chance to promote","","1"
"http://images.vietnamworks.com/pictureofcompany/03/6478115.png","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/lap-trinh-vien-php-54-587518-jd","","","http://www.vietnamworks.com/lap-trinh-vien-php-54-587518-jd","Lập Trình Viên PHP","","","Vietnam Creative Consulting Co, Ltd,.","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 07/08/2015","Views: 1673","1673","Tiếng Nhật; Lập Trình Php, PHP; Lập Trình, Lập Trình Php, Lập Trình Web","What do we offer?","Thưởng Lương Tháng 13 và nhiều loại thưởng khác; Cơ hội đi đào tạo hoặc công tác tại Nhật Bản.; Giải thưởng hàng tháng cho nhân viên xuất sắc","","1"
"http://images.vietnamworks.com/pictureofcompany/2d/7174117.jpg","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/java-senior-developer-3-593167-jd","","","http://www.vietnamworks.com/java-senior-developer-3-593167-jd","Java Senior Developer","","","Mulodo Vietnam Co., Ltd","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 27/08/2015","Views: 379","379","IT; English Skill; Java","What do we offer?","Having chances to get attractive company bonus every month/year; Company trip once a year; Joining in Japanese Class and clubs (Soccer, Badminton, Guitar…)","","1"
"http://images.vietnamworks.com/pictureofcompany/2d/7174117.jpg","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/java-leader-4-593172-jd","","","http://www.vietnamworks.com/java-leader-4-593172-jd","Java Leader","","","Mulodo Vietnam Co., Ltd","Ho Chi Minh","|","Team Leader/Supervisor","Posted: 27/08/2015","Views: 320","320","Apache Tomcat, Database Mysql Hoặc Postgres, Linux Server Và Mạng; Web Engineer (java); Information Technology","What do we offer?","Having chances to get attractive company bonus every month/year; Company trip once a year; Joining in Japanese Class and clubs (Soccer, Badminton, Guitar…)","","1"
"http://images.vietnamworks.com/pictureofcompany/2d/7174117.jpg","","http://www.vietnamworks.com/jobseekers/checkAuthenticate.php?lang=2","Login to view salary","","http://www.vietnamworks.com/php-senior-developer-2-593246-jd","","","http://www.vietnamworks.com/php-senior-developer-2-593246-jd","PHP Senior Developer","","","Mulodo Vietnam Co., Ltd","Ho Chi Minh","|","Experienced (Non-Manager)","Posted: 27/08/2015","Views: 385","385","MVC and PHP Framework; Javascript, Html, CSS; Information Technology","What do we offer?","Having chances to get attractive company bonus every month/year; Company trip once a year; oining in Japanese Class and clubs (Soccer, Badminton, Guitar…)","","1"
